timestamp,traffic_label,ap1_proto,ap1_streams,ap1_udp_rate,ap1_tcp_window,ap1_throughput_bps,ap1_loss_pct,ap1_jitter_ms,ap1_txd_client_mac,ap1_txd_tx_delta_bytes,ap1_txd_estimated_throughput_bps,ap1_wifi_channel,ap1_wifi_frequency_mhz,ap1_wifi_bandwidth_mhz,ap1_wifi_tx_power_dbm,ap1_wifi_cwmin,ap1_wifi_cwmax,ap1_wifi_noise_floor_dbm,ap1_wifi_channel_busy_percent,ap1_wifi_nss,ap1_wifi_rts_cts,ap1_wifi_latency_min_ms,ap1_wifi_latency_avg_ms,ap1_wifi_latency_max_ms,ap1_client_client_mac,ap1_client_signal_rssi_dbm,ap1_client_tx_retries,ap1_client_tx_failed,ap1_client_tx_bitrate_mbps,ap1_client_rx_bitrate_mbps,ap1_client_tx_bytes,ap1_client_rx_bytes,ap1_client_mcs_index,ap2_proto,ap2_streams,ap2_udp_rate,ap2_tcp_window,ap2_throughput_bps,ap2_loss_pct,ap2_jitter_ms,ap2_txd_client_mac,ap2_txd_tx_delta_bytes,ap2_txd_estimated_throughput_bps,ap2_wifi_channel,ap2_wifi_frequency_mhz,ap2_wifi_bandwidth_mhz,ap2_wifi_tx_power_dbm,ap2_wifi_cwmin,ap2_wifi_cwmax,ap2_wifi_noise_floor_dbm,ap2_wifi_channel_busy_percent,ap2_wifi_nss,ap2_wifi_rts_cts,ap2_wifi_latency_min_ms,ap2_wifi_latency_avg_ms,ap2_wifi_latency_max_ms,ap2_client_client_mac,ap2_client_signal_rssi_dbm,ap2_client_tx_retries,ap2_client_tx_failed,ap2_client_tx_bitrate_mbps,ap2_client_rx_bitrate_mbps,ap2_client_tx_bytes,ap2_client_rx_bytes,ap2_client_mcs_index
2025-08-13 18:36:49,RUN_20250813_183623_158,UDP,1,5M,,4999615.902957547,0.0,0.25259971101441586,68:54:5a:e2:f2:c0,6437993.0,5150394.0,36,5180,80,17,31,63,-92,5,1,off,1.569,1.601,1.675,68:54:5a:e2:f2:c0,-46.0,14.0,14.0,390.0,702.0,6438733.0,19528.0,9.0,UDP,1,5M,,4999613.903127384,3.8461538461538463,0.7667853416526597,ac:ed:5c:47:06:cb,5745.0,4596.0,44,5220,80,10,15,31,-92,28,1,off,1.133,1.404,2.025,ac:ed:5c:47:06:cb,-47.0,0.0,0.0,390.0,6.0,8005.0,19156.0,9.0
2025-08-13 18:39:02,RUN_20250813_183838_162,UDP,1,10M,,9999230.805999713,33.781278962001856,0.20591827169105542,68:54:5a:e2:f2:c0,3157406.0,2525924.0,36,5180,80,23,31,63,-92,10,1,off,0.95,1.468,1.713,68:54:5a:e2:f2:c0,-46.0,4.0,4.0,351.0,702.0,3159554.0,19139.0,8.0,UDP,1,10M,,9999228.80616955,10.51899907321594,0.08910164304177474,ac:ed:5c:47:06:cb,5181.0,4144.0,36,5180,80,17,15,31,-92,11,1,off,1.71,1.779,1.841,ac:ed:5c:47:06:cb,-45.0,0.0,0.0,390.0,6.0,6909.0,17033.0,9.0
2025-08-13 18:40:09,RUN_20250813_183942_164,UDP,1,10M,,9999227.80625477,0.0,0.703344161840506,68:54:5a:e2:f2:c0,5022.0,4017.0,44,5220,80,10,7,15,-91,8,2,off,0.913,1.271,1.903,68:54:5a:e2:f2:c0,-46.0,4.0,4.0,292.5,585.0,7170.0,16991.0,7.0,TCP,4,,,45764336.745790675,0.0,,ac:ed:5c:47:06:cb,56873789.0,45499031.0,36,5180,20,23,63,127,-92,20,2,off,1.698,1.775,1.864,ac:ed:5c:47:06:cb,-48.0,0.0,0.0,65.0,52.0,7567.0,19415.0,7.0
2025-08-13 18:40:42,RUN_20250813_184016_165,UDP,1,5M,,4999614.903042266,0.0,0.28556134189673,68:54:5a:e2:f2:c0,4963.0,3970.0,36,5180,40,23,63,127,-92,25,1,on,1.18,1.562,1.937,68:54:5a:e2:f2:c0,-44.0,0.0,0.0,135.0,270.0,6619.0,16960.0,7.0,UDP,1,50M,,49996129.032129034,5.797034291010195,0.027818895659617295,ac:ed:5c:47:06:cb,6065.0,4852.0,36,5180,40,17,15,31,-92,20,1,off,1.109,1.243,1.383,ac:ed:5c:47:06:cb,-48.0,1.0,1.0,135.0,40.5,7629.0,20032.0,7.0
2025-08-13 18:41:15,RUN_20250813_184050_166,UDP,1,10M,,9999230.805999713,0.0,0.12233669884766414,68:54:5a:e2:f2:c0,12865803.0,10292642.0,48,5240,20,10,7,15,-92,20,2,on,1.183,1.89,2.355,68:54:5a:e2:f2:c0,-47.0,0.0,0.0,65.0,130.0,6219.0,16151.0,7.0,TCP,4,,,113320380.54377596,0.0,,ac:ed:5c:47:06:cb,141784372.0,113427497.0,36,5180,40,17,15,31,-92,22,2,on,1.232,2.557,4.458,ac:ed:5c:47:06:cb,-47.0,0.0,0.0,135.0,40.5,5714.0,15481.0,7.0
2025-08-13 18:41:49,RUN_20250813_184122_167,UDP,1,400M,,110356420.98427422,0.018894265590393314,0.08503986441548728,68:54:5a:e2:f2:c0,141952148.0,113561718.0,44,5220,40,17,15,31,-92,20,1,on,1.029,1.617,3.261,68:54:5a:e2:f2:c0,-47.0,0.0,0.0,135.0,270.0,4880.0,16100.0,7.0,TCP,8,,,48952154.9554771,0.0,,ac:ed:5c:47:06:cb,60380523.0,48304418.0,40,5200,20,10,63,127,-90,21,2,on,1.347,2.126,2.678,ac:ed:5c:47:06:cb,-50.0,0.0,0.0,6.0,6.0,5430.0,15092.0,
2025-08-13 18:42:56,RUN_20250813_184237_169,TCP,1,,1M,32327384.75493848,0.0,,68:54:5a:e2:f2:c0,47044.0,37635.0,44,5220,80,10,7,15,-92,20,1,off,0.891,1.171,1.418,68:54:5a:e2:f2:c0,-45.0,9.0,9.0,390.0,585.0,48706.0,18266.0,9.0,TCP,1,,,37953989.1962809,0.0,,ac:ed:5c:47:06:cb,47677303.0,38141842.0,44,5220,20,10,7,15,-90,21,1,on,1.654,1.983,2.726,ac:ed:5c:47:06:cb,-50.0,0.0,0.0,6.0,6.0,505.0,1204.0,
2025-08-13 18:44:03,RUN_20250813_184336_171,TCP,1,,1M,33842256.6613714,0.0,,68:54:5a:e2:f2:c0,42805467.0,34244373.0,36,5180,20,17,63,127,-92,29,2,off,0.689,0.801,0.876,68:54:5a:e2:f2:c0,-43.0,0.0,0.0,65.0,117.0,5654.0,12102.0,7.0,TCP,2,,,27009324.02424118,0.0,,ac:ed:5c:47:06:cb,31918253.0,25534602.0,36,5180,20,17,63,127,-92,25,2,on,1.093,1.948,2.38,ac:ed:5c:47:06:cb,-44.0,28.0,28.0,65.0,6.0,31918319.0,218846.0,7.0
2025-08-13 18:45:11,RUN_20250813_184443_173,TCP,1,,512K,83884386.78390105,0.0,,68:54:5a:e2:f2:c0,109159559.0,87327647.0,44,5220,40,17,31,63,-92,25,2,on,0.633,1.351,2.361,68:54:5a:e2:f2:c0,-59.0,0.0,0.0,135.0,300.0,8370804.0,93163.0,7.0,UDP,1,100M,,94666007.4719402,30.6930814223832,0.15952868906819762,ac:ed:5c:47:06:cb,7509334.0,6007467.0,44,5220,40,23,7,15,-92,22,2,on,0.993,3.607,9.383,ac:ed:5c:47:06:cb,-46.0,0.0,0.0,135.0,81.0,7512034.0,19192.0,7.0
2025-08-13 18:45:43,RUN_20250813_184518_174,UDP,1,5M,,4999615.902957547,0.0,0.489734056137488,68:54:5a:e2:f2:c0,6435685.0,5148548.0,44,5220,80,23,31,63,-92,25,2,on,0.967,1.478,1.989,68:54:5a:e2:f2:c0,-45.0,0.0,0.0,292.5,526.6,5525.0,12401.0,7.0,UDP,1,5M,,4999613.403170094,0.0,0.2035349344777054,ac:ed:5c:47:06:cb,5601.0,4480.0,48,5240,20,17,15,31,-92,22,1,on,1.683,1.904,2.126,ac:ed:5c:47:06:cb,-47.0,0.0,0.0,65.0,39.0,7389.0,18391.0,7.0
2025-08-13 18:48:35,RUN_20250813_184809_179,TCP,2,,,60490799.99260012,0.0,,68:54:5a:e2:f2:c0,72984411.0,58387528.0,36,5180,40,17,15,31,-92,43,1,off,0.708,0.863,1.019,,,,,,,,,,TCP,1,,1M,29167006.5126225,0.0,,ac:ed:5c:47:06:cb,37853470.0,30282776.0,36,5180,20,23,31,63,-92,33,2,on,1.622,1.738,1.854,ac:ed:5c:47:06:cb,-44.0,0.0,0.0,6.0,6.0,6999.0,18835.0,
2025-08-13 18:49:09,RUN_20250813_184843_180,TCP,2,,,70357099.6728709,0.0,,68:54:5a:e2:f2:c0,87563865.0,70051092.0,36,5180,80,10,7,15,-92,36,2,on,1.081,1.081,1.081,,,,,,,,,,TCP,16,,,50024913.70601827,0.0,,ac:ed:5c:47:06:cb,60557131.0,48445704.0,36,5180,80,17,7,15,-92,33,1,off,2.545,2.545,2.545,ac:ed:5c:47:06:cb,-48.0,1.0,1.0,390.0,117.0,7803.0,18867.0,9.0
2025-08-13 18:50:51,RUN_20250813_185027_183,UDP,1,200M,,72906752.20193106,0.052432552670882454,0.01448453359551749,68:54:5a:e2:f2:c0,93781932.0,75025545.0,36,5180,40,17,63,127,-92,43,2,on,1.049,1.094,1.156,68:54:5a:e2:f2:c0,-44.0,277.0,277.0,135.0,162.0,93782732.0,6005.0,7.0,TCP,16,,,43215866.99372908,0.0,,ac:ed:5c:47:06:cb,2240274.0,1792219.0,36,5180,40,10,63,127,-91,31,1,off,2.113,2.164,2.224,ac:ed:5c:47:06:cb,-44.0,6.0,6.0,6.0,6.0,2242948.0,59824.0,
2025-08-13 18:51:24,RUN_20250813_185058_184,UDP,1,400M,,202143790.05490386,1.0676034222907342,0.01489569029240646,68:54:5a:e2:f2:c0,260017498.0,208013998.0,44,5220,80,17,63,127,-92,33,1,on,1.649,1.699,1.785,68:54:5a:e2:f2:c0,-45.0,1122.0,1122.0,390.0,585.0,260018734.0,15600.0,9.0,UDP,1,200M,,152145279.56512368,31.44767096587535,0.0857001947329715,ac:ed:5c:47:06:cb,3646789.0,2917431.0,44,5220,40,10,7,15,-78,30,2,on,1.79,1.877,1.978,ac:ed:5c:47:06:cb,-48.0,0.0,0.0,135.0,6.0,3649103.0,20646.0,7.0
2025-08-13 18:51:56,RUN_20250813_185132_185,TCP,1,,2M,145750169.24779978,0.0,,68:54:5a:e2:f2:c0,187993058.0,150394446.0,44,5220,80,10,63,127,-92,33,2,off,0.903,0.95,1.029,68:54:5a:e2:f2:c0,-57.0,298.0,298.0,292.5,866.7,187993798.0,229484.0,7.0,UDP,1,400M,,161747838.70950967,4.120861413296474,0.20536251147552,ac:ed:5c:47:06:cb,5893.0,4714.0,44,5220,20,23,15,31,-78,30,1,on,1.231,1.549,1.857,ac:ed:5c:47:06:cb,-49.0,0.0,0.0,65.0,39.0,8057.0,20417.0,7.0
2025-08-13 18:53:02,RUN_20250813_185240_187,TCP,1,,512K,144665655.60788625,0.0,,68:54:5a:e2:f2:c0,188633059.0,150906447.0,48,5240,80,23,63,127,-92,33,1,off,0.922,1.031,1.302,68:54:5a:e2:f2:c0,-58.0,1341.0,1341.0,390.0,866.7,188633799.0,254584.0,9.0,TCP,16,,,62611695.39638228,0.0,,ac:ed:5c:47:06:cb,76108113.0,60886490.0,44,5220,40,10,15,31,-92,26,1,off,1.702,1.779,1.848,ac:ed:5c:47:06:cb,-48.0,2.0,2.0,6.0,6.0,4717.0,12862.0,
2025-08-13 18:53:36,RUN_20250813_185309_188,TCP,4,,,59238010.09627683,0.0,,68:54:5a:e2:f2:c0,71417911.0,57134328.0,36,5180,20,10,15,31,-92,35,1,on,1.971,2.036,2.143,68:54:5a:e2:f2:c0,-54.0,145.0,145.0,65.0,144.4,71418651.0,476939.0,7.0,UDP,1,100M,,99991079.67582275,10.01981023876551,0.4779858305482267,ac:ed:5c:47:06:cb,128624111.0,102899288.0,44,5220,40,10,31,63,-92,26,2,on,2.129,2.987,5.294,ac:ed:5c:47:06:cb,-48.0,0.0,0.0,135.0,6.0,4652.0,7546.0,7.0
2025-08-13 18:55:49,RUN_20250813_185523_192,TCP,1,,1M,31183669.60005688,0.0,,68:54:5a:e2:f2:c0,39334197.0,31467357.0,36,5180,20,10,63,127,-92,35,1,off,0.887,1.058,1.3,68:54:5a:e2:f2:c0,-54.0,256.0,256.0,65.0,144.4,39334937.0,96970.0,7.0,TCP,1,,512K,24936300.77145218,0.0,,ac:ed:5c:47:06:cb,32120708.0,25696566.0,36,5180,20,23,31,63,-92,17,2,off,2.276,2.486,2.657,,,,,,,,,
2025-08-13 18:56:22,RUN_20250813_185556_193,TCP,1,,512K,68975948.5415307,0.0,,68:54:5a:e2:f2:c0,89686544.0,71749235.0,36,5180,40,23,31,63,-92,33,1,on,1.985,2.042,2.143,68:54:5a:e2:f2:c0,-56.0,3.0,3.0,135.0,300.0,89687442.0,158035.0,7.0,TCP,8,,,44922028.75533704,0.0,,ac:ed:5c:47:06:cb,53810567.0,43048453.0,36,5180,40,10,31,63,-92,22,1,on,1.137,1.215,1.288,,,,,,,,,
2025-08-13 18:56:56,RUN_20250813_185629_194,UDP,1,50M,,49996139.03127385,0.0,0.03023425382369977,68:54:5a:e2:f2:c0,64315659.0,51452527.0,44,5220,40,23,7,15,-76,31,1,off,1.136,1.469,1.832,68:54:5a:e2:f2:c0,-46.0,17.0,17.0,135.0,270.0,64316497.0,20256.0,7.0,UDP,1,50M,,49996119.03298822,13.549582947173308,0.12367951240019354,ac:ed:5c:47:06:cb,64315440.0,51452352.0,44,5220,80,10,63,127,-91,21,1,on,1.331,1.361,1.412,ac:ed:5c:47:06:cb,-48.0,0.0,0.0,6.0,6.0,526.0,1306.0,
2025-08-13 18:57:29,RUN_20250813_185703_195,TCP,1,,1M,39888634.427769475,0.0,,68:54:5a:e2:f2:c0,50847197.0,40677757.0,44,5220,20,17,63,127,-76,31,2,on,1.039,1.891,2.307,68:54:5a:e2:f2:c0,-57.0,3277.0,3277.0,65.0,144.4,50848035.0,121743.0,7.0,UDP,1,400M,,104136999.6903025,0.0,0.015860740484215735,ac:ed:5c:47:06:cb,133952904.0,107162323.0,36,5180,80,10,7,15,-92,27,2,off,1.403,1.941,2.333,ac:ed:5c:47:06:cb,-45.0,0.0,0.0,292.5,6.0,1061.0,1371.0,7.0
2025-08-13 18:58:01,RUN_20250813_185736_196,TCP,1,,512K,77368715.89161155,0.0,,68:54:5a:e2:f2:c0,100727806.0,80582244.0,36,5180,40,10,63,127,-91,33,1,on,1.018,1.114,1.268,68:54:5a:e2:f2:c0,-45.0,11960.0,11960.0,121.5,270.0,100729080.0,188209.0,6.0,TCP,2,,,53030019.4324384,0.0,,ac:ed:5c:47:06:cb,66580696.0,53264556.0,44,5220,20,23,15,31,-92,21,1,off,1.134,1.186,1.337,,,,,,,,,
2025-08-13 18:58:35,RUN_20250813_185809_197,TCP,4,,,282483323.5801053,0.0,,68:54:5a:e2:f2:c0,358254288.0,286603430.0,36,5180,80,17,63,127,-92,36,1,off,1.489,1.803,2.731,68:54:5a:e2:f2:c0,-57.0,604.0,604.0,390.0,866.7,358255562.0,515424.0,9.0,UDP,1,400M,,127956973.15282014,17.82257991508315,0.0747550818330757,ac:ed:5c:47:06:cb,164593743.0,131674994.0,36,5180,80,10,15,31,-91,49,2,off,1.923,1.955,1.992,ac:ed:5c:47:06:cb,-45.0,216.0,216.0,6.0,6.0,164594801.0,15517.0,
2025-08-13 18:59:07,RUN_20250813_185843_198,TCP,1,,512K,34311317.34816192,0.0,,68:54:5a:e2:f2:c0,44307920.0,35446336.0,36,5180,20,17,7,15,-91,34,1,off,1.921,1.992,2.077,68:54:5a:e2:f2:c0,-54.0,2217.0,2217.0,65.0,144.4,44309194.0,105937.0,7.0,TCP,2,,,109364825.39113659,0.0,,ac:ed:5c:47:06:cb,139060652.0,111248521.0,44,5220,80,17,15,31,-92,38,1,off,1.838,2.04,2.311,ac:ed:5c:47:06:cb,-48.0,1.0,1.0,6.0,6.0,526.0,1022.0,
2025-08-13 19:00:15,RUN_20250813_185948_200,TCP,1,,2M,57670590.0258485,0.0,,68:54:5a:e2:f2:c0,72103759.0,57683007.0,48,5240,20,10,7,15,-92,31,1,on,0.906,1.479,2.01,68:54:5a:e2:f2:c0,-58.0,0.0,0.0,65.0,144.4,72105033.0,161779.0,7.0,UDP,1,200M,,79993806.45140645,35.53203197405005,0.2490440860104875,ac:ed:5c:47:06:cb,102900504.0,82320403.0,40,5200,20,17,15,31,-92,29,2,off,1.102,1.579,2.464,ac:ed:5c:47:06:cb,-49.0,319.0,321.0,6.0,6.0,102901424.0,21157.0,
2025-08-13 19:00:48,RUN_20250813_190022_201,UDP,1,5M,,4999615.4029998565,0.0,0.227103963508614,68:54:5a:e2:f2:c0,6437724.0,5150179.0,36,5180,40,10,15,31,-92,34,1,off,0.848,1.144,1.513,68:54:5a:e2:f2:c0,-44.0,465.0,465.0,135.0,270.0,6438562.0,18842.0,7.0,TCP,1,,512K,251638113.14264226,0.0,,ac:ed:5c:47:06:cb,329403796.0,263523036.0,44,5220,80,10,31,63,-92,29,1,on,1.051,1.892,2.356,ac:ed:5c:47:06:cb,-51.0,3672.0,3672.0,390.0,6.0,329403796.0,499116.0,9.0
2025-08-13 19:01:20,RUN_20250813_190056_202,TCP,1,,1M,200597359.75643536,0.0,,68:54:5a:e2:f2:c0,262124101.0,209699280.0,44,5220,80,17,15,31,-92,26,1,on,1.58,1.632,1.742,68:54:5a:e2:f2:c0,-55.0,3187.0,3187.0,390.0,866.7,262124999.0,319399.0,9.0,TCP,2,,,25056616.241144136,0.0,,ac:ed:5c:47:06:cb,31025597.0,24820477.0,40,5200,20,23,63,127,-92,29,2,on,1.2,1.879,2.713,ac:ed:5c:47:06:cb,-50.0,1832.0,1832.0,6.0,6.0,31026063.0,214556.0,
2025-08-13 19:02:59,RUN_20250813_190235_205,TCP,4,,,110680471.58700117,0.0,,68:54:5a:e2:f2:c0,138539783.0,110831826.0,36,5180,40,10,63,127,-92,31,2,off,1.727,1.892,2.062,68:54:5a:e2:f2:c0,-56.0,3605.0,3605.0,135.0,300.0,138541057.0,488137.0,7.0,TCP,1,,512K,51521183.04964036,0.0,,ac:ed:5c:47:06:cb,66869711.0,53495768.0,44,5220,20,17,63,127,-92,8,2,off,1.917,2.211,2.514,ac:ed:5c:47:06:cb,-48.0,324.0,324.0,65.0,144.4,66870553.0,330012.0,7.0
2025-08-13 19:03:33,RUN_20250813_190307_206,UDP,1,400M,,109404190.88563474,1.892106517020488,0.013615116867720687,68:54:5a:e2:f2:c0,140729439.0,112583551.0,44,5220,80,17,15,31,-92,29,2,off,1.532,1.725,2.098,68:54:5a:e2:f2:c0,-45.0,334.0,334.0,263.3,702.0,140730415.0,20862.0,6.0,TCP,1,,,62493729.74045382,0.0,,ac:ed:5c:47:06:cb,78661000.0,62928800.0,44,5220,80,17,31,63,-92,8,1,on,1.331,1.513,1.81,ac:ed:5c:47:06:cb,-50.0,42.0,42.0,6.0,6.0,78661460.0,276010.0,
2025-08-13 19:05:45,RUN_20250813_190521_210,TCP,2,,,163680323.8672715,0.0,,68:54:5a:e2:f2:c0,210720260.0,168576208.0,44,5220,80,23,31,63,-92,63,2,off,0.878,0.922,1.009,68:54:5a:e2:f2:c0,-58.0,38.0,38.0,292.5,866.7,210721044.0,277265.0,7.0,UDP,1,200M,,36874052.36600624,0.0,0.5990177438487367,ac:ed:5c:47:06:cb,47434458.0,37947566.0,44,5220,20,23,31,63,-92,3,1,off,1.095,1.274,1.598,ac:ed:5c:47:06:cb,-48.0,0.0,0.0,6.0,6.0,505.0,1034.0,
2025-08-13 19:06:18,RUN_20250813_190552_211,TCP,16,,,87237612.23683076,0.0,,68:54:5a:e2:f2:c0,100202828.0,80162262.0,44,5220,40,10,15,31,-92,63,1,off,1.89,1.938,2.042,68:54:5a:e2:f2:c0,-58.0,3.0,3.0,135.0,300.0,100204578.0,1418680.0,7.0,UDP,1,50M,,45762216.74982265,0.0025313251487153526,0.40524397968128445,ac:ed:5c:47:06:cb,58867960.0,47094368.0,44,5220,80,17,31,63,-92,3,1,off,1.361,1.95,2.152,,,,,,,,,
2025-08-13 19:06:52,RUN_20250813_190625_212,UDP,1,200M,,109833986.711505,0.015820114748565643,0.12532383652741988,68:54:5a:e2:f2:c0,141282780.0,113026224.0,36,5180,40,10,63,127,-92,37,1,on,0.997,1.084,1.283,68:54:5a:e2:f2:c0,-44.0,422.0,422.0,135.0,270.0,141283618.0,19488.0,7.0,TCP,2,,,85946207.4015097,0.0,,ac:ed:5c:47:06:cb,111116879.0,88893503.0,44,5220,40,17,15,31,-92,3,1,on,1.463,2.122,2.378,ac:ed:5c:47:06:cb,-47.0,1745.0,1745.0,6.0,300.0,111117285.0,476870.0,15.0
2025-08-13 19:07:25,RUN_20250813_190659_213,UDP,1,100M,,56993982.44814041,0.0,0.1267016532965826,68:54:5a:e2:f2:c0,73316226.0,58652980.0,48,5240,20,17,15,31,-85,29,2,on,2.028,2.073,2.183,68:54:5a:e2:f2:c0,-47.0,0.0,0.0,65.0,144.4,73317560.0,19918.0,7.0,UDP,1,400M,,145728599.61420116,68.971081540834,0.17243083889294636,ac:ed:5c:47:06:cb,187452855.0,149962284.0,40,5200,20,17,63,127,-92,3,2,on,1.409,1.94,2.437,ac:ed:5c:47:06:cb,-50.0,333.0,335.0,6.0,6.0,187453697.0,23098.0,
2025-08-13 19:07:59,RUN_20250813_190732_214,UDP,1,100M,,99991129.67096263,0.0868870121294269,0.04344608986667762,68:54:5a:e2:f2:c0,128621907.0,102897525.0,36,5180,80,23,63,127,-92,27,1,on,0.977,1.042,1.203,68:54:5a:e2:f2:c0,-46.0,141.0,141.0,351.0,780.0,128622745.0,20900.0,8.0,UDP,1,5M,,4999614.403084775,2.386468952734013,5.706572545806488,ac:ed:5c:47:06:cb,6438878.0,5151102.0,44,5220,80,17,63,127,-92,3,2,off,1.963,2.038,2.121,ac:ed:5c:47:06:cb,-48.0,133.0,133.0,6.0,351.0,6439338.0,20569.0,4.0
2025-08-13 19:08:31,RUN_20250813_190806_215,TCP,4,,,204259683.88652045,0.0,,68:54:5a:e2:f2:c0,256785916.0,205428732.0,36,5180,80,23,7,15,-92,29,1,off,0.94,1.367,1.523,68:54:5a:e2:f2:c0,-58.0,897.0,897.0,390.0,866.7,256786754.0,373423.0,9.0,TCP,1,,2M,134007331.83283421,0.0,,ac:ed:5c:47:06:cb,177966556.0,142373244.0,44,5220,80,17,15,31,-92,3,1,on,1.438,1.727,1.916,ac:ed:5c:47:06:cb,-49.0,224.0,224.0,390.0,866.7,177966556.0,312238.0,9.0
2025-08-13 19:09:05,RUN_20250813_190838_216,TCP,1,,,55572572.82281532,0.0,,68:54:5a:e2:f2:c0,70869941.0,56695952.0,44,5220,20,10,63,127,-92,26,1,off,0.913,1.155,1.516,68:54:5a:e2:f2:c0,-58.0,494.0,494.0,65.0,144.4,70870857.0,157306.0,7.0,TCP,2,,,41997157.84291657,0.0,,ac:ed:5c:47:06:cb,52539476.0,42031580.0,40,5200,20,10,7,15,-92,3,2,off,1.671,1.942,2.197,ac:ed:5c:47:06:cb,-49.0,586.0,592.0,6.0,6.0,52539942.0,395875.0,
2025-08-13 19:09:39,RUN_20250813_190912_217,TCP,1,,1M,56100666.84233132,0.0,,68:54:5a:e2:f2:c0,71627700.0,57302160.0,48,5240,20,17,7,15,-92,26,1,on,0.89,1.754,2.139,68:54:5a:e2:f2:c0,-58.0,224.0,224.0,65.0,144.4,71629175.0,162309.0,7.0,TCP,4,,,94882341.89423917,0.0,,ac:ed:5c:47:06:cb,120279163.0,96223330.0,36,5180,40,17,63,127,-91,32,2,off,1.326,1.794,2.839,ac:ed:5c:47:06:cb,-47.0,313.0,314.0,6.0,300.0,120280411.0,796574.0,15.0
2025-08-13 19:11:17,RUN_20250813_191051_220,UDP,1,50M,,49996149.030422665,47.07367933271548,0.3169625650644309,68:54:5a:e2:f2:c0,35636635.0,28509308.0,44,5220,80,23,63,127,-92,26,2,on,1.315,1.655,1.982,68:54:5a:e2:f2:c0,-46.0,337.0,337.0,292.5,585.0,35638389.0,17183.0,7.0,TCP,16,,,53045831.42627803,0.0,,ac:ed:5c:47:06:cb,34485485.0,27588388.0,36,5180,40,10,63,127,-91,21,1,on,1.241,1.437,1.749,ac:ed:5c:47:06:cb,-50.0,3531.0,3531.0,135.0,6.0,34487381.0,627585.0,7.0
2025-08-13 19:14:04,RUN_20250813_191346_222,TCP,1,,2M,56622056.4919549,0.0,,68:54:5a:e2:f2:c0,70877751.0,56702200.0,36,5180,20,23,63,127,-92,9,1,on,0.877,0.985,1.119,68:54:5a:e2:f2:c0,-54.0,275.0,275.0,65.0,144.4,70878589.0,156812.0,7.0,TCP,16,,,99805268.17046015,0.0,,ac:ed:5c:47:06:cb,123767422.0,99013937.0,44,5220,40,10,63,127,-92,20,2,on,1.383,1.899,2.422,ac:ed:5c:47:06:cb,-48.0,0.0,0.0,6.0,6.0,123768264.0,2546181.0,
2025-08-13 19:14:38,RUN_20250813_191411_223,TCP,2,,,24580865.82093286,0.0,,68:54:5a:e2:f2:c0,26377.0,21101.0,36,5180,20,10,7,15,-92,10,2,on,1.999,2.068,2.179,68:54:5a:e2:f2:c0,-43.0,0.0,0.0,65.0,144.4,29167.0,19843.0,7.0,UDP,1,10M,,9999223.806597644,2.201112140871177,0.17253534410590518,ac:ed:5c:47:06:cb,5062.0,4049.0,44,5220,20,10,7,15,-92,20,2,off,2.302,2.428,2.556,ac:ed:5c:47:06:cb,-49.0,1.0,1.0,65.0,52.0,7946.0,18636.0,7.0
2025-08-13 19:17:23,RUN_20250813_191658_228,TCP,8,,,117615903.30039461,0.0,,68:54:5a:e2:f2:c0,138949231.0,111159384.0,36,5180,80,17,31,63,-92,27,2,on,0.953,1.285,2.182,68:54:5a:e2:f2:c0,-46.0,0.0,0.0,292.5,585.0,6618.0,17446.0,7.0,UDP,1,5M,,4999614.403084775,6.95088044485635,3.0946293937794174,ac:ed:5c:47:06:cb,6435859.0,5148687.0,36,5180,80,10,63,127,-92,40,1,on,1.07,1.472,1.887,ac:ed:5c:47:06:cb,-45.0,0.0,0.0,6.0,48.0,5727.0,12479.0,
2025-08-13 19:17:56,RUN_20250813_191731_229,TCP,1,,,195870294.8514273,0.0,,68:54:5a:e2:f2:c0,255437558.0,204350046.0,44,5220,80,10,63,127,-92,25,2,on,1.006,1.9,2.891,68:54:5a:e2:f2:c0,-43.0,0.0,0.0,292.5,526.6,5545.0,14691.0,7.0,UDP,1,10M,,9999228.80616955,14.388322520852642,0.12469864513007332,ac:ed:5c:47:06:cb,12866507.0,10293205.0,40,5200,20,23,31,63,-92,32,1,off,1.038,1.657,2.173,ac:ed:5c:47:06:cb,-49.0,1.0,1.0,65.0,26.0,4800.0,13052.0,7.0
2025-08-13 19:19:41,RUN_20250813_191913_232,UDP,1,200M,,56868881.9358327,0.0,0.29230588384936623,68:54:5a:e2:f2:c0,73153444.0,58522755.0,36,5180,20,23,7,15,-92,34,1,off,1.916,2.516,3.116,68:54:5a:e2:f2:c0,-43.0,0.0,0.0,65.0,104.0,5678.0,10814.0,7.0,UDP,1,400M,,78919994.3480458,46.426631830791585,2.6614483312636836,ac:ed:5c:47:06:cb,101517980.0,81214384.0,48,5240,20,23,7,15,-92,32,2,on,1.179,1.647,2.115,ac:ed:5c:47:06:cb,-48.0,0.0,0.0,65.0,36.0,5024.0,9794.0,7.0
