timestamp,traffic_label,channel,frequency_mhz,bandwidth_mhz,tx_power_dbm,cwmin,cwmax,noise_floor_dbm,channel_busy_percent,nss,rts_cts,latency_min_ms,latency_avg_ms,latency_max_ms,clients,proto,streams,udp_rate,tcp_window,throughput_bps,loss_pct,jitter_ms,client_mac,tx_delta_bytes,estimated_throughput_bps
2025-07-29 14:54:58,TEST3_20250729_145458,44,5220,40,10,31,63,-92,0,1,off,65.123,101.073,136.913,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -49, 'tx_retries': 1701, 'tx_failed': 1701, 'tx_bitrate_mbps': 135, 'rx_bitrate_mbps': 6, 'tx_bytes': 402548259, 'rx_bytes': 3639233, 'mcs_index': 7}]",TCP,2,,,108653299.7500453,0.0,,b0:35:9f:ff:90:1f,402547832.0,322038265.0
2025-07-29 14:56:19,TEST1_20250729_145619,44,5220,40,23,15,31,-92,0,2,on,100.056,122.991,147.877,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -48, 'tx_retries': 91, 'tx_failed': 91, 'tx_bitrate_mbps': 135, 'rx_bitrate_mbps': 6, 'tx_bytes': 138656332, 'rx_bytes': 458282, 'mcs_index': 7}]",TCP,1,,,108631235.20391868,0.0,,b0:35:9f:ff:90:1f,138655469.0,110924375.0
2025-07-29 14:57:34,TEST2_20250729_145734,44,5220,40,23,15,31,-92,0,2,on,20.272,83.51,201.178,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -49, 'tx_retries': 308, 'tx_failed': 308, 'tx_bitrate_mbps': 135, 'rx_bitrate_mbps': 6, 'tx_bytes': 202967292, 'rx_bytes': 461058, 'mcs_index': 7}]",UDP,1,50M,,49996144.03084775,0.0,0.116410364688662,b0:35:9f:ff:90:1f,202966865.0,162373492.0
2025-07-29 14:58:49,TEST3_20250729_145849,44,5220,40,23,15,31,-92,0,2,on,15.336,105.784,196.202,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -51, 'tx_retries': 718, 'tx_failed': 718, 'tx_bitrate_mbps': 135, 'rx_bitrate_mbps': 6, 'tx_bytes': 331586255, 'rx_bytes': 464859, 'mcs_index': 7}]",UDP,1,100M,,99991129.67096263,0.161030595813204,0.14641041713240202,b0:35:9f:ff:90:1f,331585828.0,265268662.0
2025-07-29 15:00:10,TEST1_20250729_150010,44,5220,40,23,63,127,-92,0,1,on,21.102,84.199,201.956,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -51, 'tx_retries': 775, 'tx_failed': 775, 'tx_bitrate_mbps': 135, 'rx_bitrate_mbps': 6, 'tx_bytes': 470855710, 'rx_bytes': 922476, 'mcs_index': 7}]",TCP,1,,,108526226.86429614,0.0,,b0:35:9f:ff:90:1f,470855283.0,376684226.0
2025-07-29 15:01:26,TEST2_20250729_150126,44,5220,40,23,63,127,-92,0,1,on,20.897,83.996,201.787,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -48, 'tx_retries': 943, 'tx_failed': 943, 'tx_bitrate_mbps': 135, 'rx_bitrate_mbps': 6, 'tx_bytes': 612519949, 'rx_bytes': 925280, 'mcs_index': 7}]",UDP,1,400M,,110133998.92800857,0.0,0.12060626001155701,b0:35:9f:ff:90:1f,612519522.0,490015617.0
2025-07-29 15:02:41,TEST3_20250729_150241,44,5220,40,23,63,127,-92,0,1,on,20.969,84.101,202.017,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -50, 'tx_retries': 943, 'tx_failed': 943, 'tx_bitrate_mbps': 135, 'rx_bitrate_mbps': 9, 'tx_bytes': 612522008, 'rx_bytes': 927418, 'mcs_index': 7}]",TCP,1,,2M,,0.0,,b0:35:9f:ff:90:1f,612521581.0,490017264.0
2025-07-29 15:03:52,TEST1_20250729_150352,40,5200,40,23,63,127,-91,0,2,on,1.22,1.22,1.22,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -45, 'tx_retries': 0, 'tx_failed': 0, 'tx_bitrate_mbps': 135, 'rx_bitrate_mbps': 9, 'tx_bytes': 1968, 'rx_bytes': 2421, 'mcs_index': 7}]",TCP,1,,512K,,0.0,,,,
2025-07-29 15:04:58,TEST2_20250729_150458,40,5200,40,17,15,31,-91,0,2,on,60.707,96.258,131.558,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -48, 'tx_retries': 0, 'tx_failed': 0, 'tx_bitrate_mbps': 135, 'rx_bitrate_mbps': 6, 'tx_bytes': 12866835, 'rx_bytes': 5875, 'mcs_index': 7}]",UDP,1,10M,,9999229.80608453,0.0,0.046764364354355006,b0:35:9f:ff:90:1f,12866408.0,10293126.0
2025-07-29 15:06:13,TEST3_20250729_150613,40,5200,40,17,15,31,-91,0,2,on,29.431,119.923,210.322,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -47, 'tx_retries': 63, 'tx_failed': 63, 'tx_bitrate_mbps': 135, 'rx_bitrate_mbps': 6, 'tx_bytes': 141484635, 'rx_bytes': 8615, 'mcs_index': 7}]",UDP,1,100M,,99991119.67193066,0.0,0.10747266010499101,b0:35:9f:ff:90:1f,141484208.0,113187366.0
